written by TR 
1.000000000 
112.735482000 0.000000000 0.000000000 
56.367741000 97.631791320 0.000000000 
0.000000000 0.000000000 18.400000000 
Type1 
8428
Cartesian 
0.73260200 1.21382000 7.39327000 
0.00000000 0.00000000 7.39237000 
2.92809000 4.85664000 7.40433000 
2.19709000 3.64189000 7.39968000 
2.88216000 2.40057000 7.39820000 
2.15009000 1.18641000 7.39499000 
5.11799000 8.50287000 7.41834000 
4.38946000 7.28667000 7.41405000 
5.07531000 6.04561000 7.41209000 
4.34551000 4.83010000 7.40722000 
5.03072000 3.58881000 7.40613000 
4.29960000 2.37402000 7.40177000 
4.98462000 1.13273000 7.40244000 
7.26296000 9.69413000 7.42415000 
6.53534000 8.47736000 7.42066000 
7.22140000 7.23636000 7.41954000 
6.49267000 6.02016000 7.41529000 
7.17816000 4.77898000 7.41458000 
6.44812000 3.56349000 7.41025000 
7.13336000 2.32231000 7.41071000 
6.40208000 1.10751000 7.40719000 
8.68031000 9.66943000 7.42646000 
9.36673000 8.42861000 7.42589000 
8.63874000 7.21194000 7.42236000 
9.32467000 5.97096000 7.42183000 
8.59553000 4.75488000 7.41816000 
9.28116000 3.51389000 7.41835000 
8.55079000 2.29847000 7.41507000 
9.23651000 1.05766000 7.41644000 
11.51170000 9.62186000 7.43140000 
10.78410000 8.40493000 7.42815000 
11.47060000 7.16426000 7.42747000 
10.74210000 5.94781000 7.42440000 
11.42820000 4.70708000 7.42416000 
10.69860000 3.49119000 7.42152000 
11.38470000 2.25056000 7.42222000 
10.65400000 1.03523000 7.42022000 
12.92910000 9.59867000 7.43324000 
13.61620000 8.35834000 7.43205000 
12.88800000 7.14170000 7.42903000 
13.57480000 5.90130000 7.42814000 
12.84560000 4.68514000 7.42593000 
13.53220000 3.44475000 7.42594000 
12.80210000 2.22905000 7.42456000 
13.48870000 0.98879300 7.42570000 
15.76160000 9.55294000 7.43651000 
15.03370000 8.33616000 7.43291000 
15.72120000 7.09612000 7.43116000 
14.99230000 5.87980000 7.42876000 
15.67940000 4.63971000 7.42798000 
14.94970000 3.42379000 7.42690000 
15.63660000 2.18371000 7.42749000 
14.90620000 0.96813100 7.42740000 
17.17910000 9.53121000 7.43711000 
17.86720000 8.29150000 7.43449000 
17.13860000 7.07500000 7.43120000 
17.82640000 5.83522000 7.42955000 
17.09690000 4.61915000 7.42803000 
17.78430000 3.37929000 7.42802000 
17.05410000 2.16354000 7.42814000 
17.74140000 0.92365900 7.42984000 
20.01270000 9.48782000 7.43920000 
19.28470000 8.27098000 7.43460000 
19.97300000 7.03148000 7.43219000 
19.24390000 5.81518000 7.42944000 
19.93170000 4.57555000 7.42877000 
19.20180000 3.35964000 7.42822000 
19.88930000 2.11991000 7.42966000 
19.15890000 0.90421400 7.43086000 
21.43020000 9.46830000 7.43989000 
22.11890000 8.22903000 7.43709000 
21.39050000 7.01231000 7.43267000 
22.07870000 5.77291000 7.43140000 
21.34920000 4.55670000 7.42931000 
22.03700000 3.31715000 7.43028000 
21.30680000 2.10127000 7.43065000 
21.99430000 0.86160800 7.43378000 
24.26390000 9.42852000 7.44450000 
23.53640000 8.21113000 7.43860000 
24.22500000 6.97193000 7.43699000 
23.49620000 5.75524000 7.43295000 
24.18420000 4.51587000 7.43334000 
23.45450000 3.29966000 7.43195000 
24.14210000 2.06015000 7.43467000 
23.41180000 0.84420100 7.43578000 
25.68130000 9.41222000 7.44704000 
26.37030000 8.17321000 7.44554000 
25.64240000 6.95580000 7.43978000 
26.33080000 5.71664000 7.43968000 
25.60170000 4.49989000 7.43615000 
26.28960000 3.26056000 7.43813000 
25.55960000 2.04426000 7.43740000 
26.24730000 0.80484400 7.44133000 
27.78770000 8.15884000 7.44933000 
27.74830000 5.70242000 7.44362000 
27.70710000 3.24647000 7.44185000 
27.66480000 0.79080200 7.44456000 
28.51430000 9.37711000 7.45605000 
28.47640000 6.91988000 7.44899000 
28.43650000 4.46331000 7.44477000 
28.39490000 2.00724000 7.44477000 
29.93160000 9.36457000 7.46034000 
30.62080000 8.12584000 7.46009000 
29.89380000 6.90754000 7.45364000 
30.58240000 5.66866000 7.45407000 
29.85390000 4.45114000 7.44928000 
30.54200000 3.21214000 7.45100000 
29.81240000 1.99519000 7.44867000 
30.50040000 0.75616800 7.45165000 
32.76400000 9.33447000 7.47154000 
32.03810000 8.11531000 7.46486000 
32.72720000 6.87670000 7.46485000 
31.99980000 5.65840000 7.45889000 
32.68830000 4.41967000 7.45947000 
31.95940000 3.20208000 7.45532000 
32.64770000 1.96329000 7.45685000 
31.91790000 0.74621600 7.45501000 
34.18120000 9.32558000 7.47590000 
34.87090000 8.08729000 7.47574000 
34.14460000 6.86819000 7.46940000 
34.83360000 5.62975000 7.46911000 
34.10570000 4.41147000 7.46375000 
34.79430000 3.17295000 7.46391000 
34.06510000 1.95531000 7.46036000 
34.75370000 0.71682200 7.46115000 
37.01350000 9.30014000 7.48561000 
36.28820000 8.08028000 7.47956000 
36.97790000 6.84218000 7.47872000 
36.25100000 5.62319000 7.47287000 
36.94010000 4.38497000 7.47192000 
36.21170000 3.16671000 7.46719000 
36.90060000 1.92847000 7.46661000 
36.17120000 0.71076900 7.46360000 
38.43070000 9.29437000 7.48842000 
39.12120000 8.05664000 7.48732000 
38.39520000 6.83696000 7.48161000 
39.08500000 5.59908000 7.47990000 
38.35750000 4.38021000 7.47462000 
39.04680000 3.14224000 7.47292000 
38.31800000 1.92401000 7.46882000 
39.00720000 0.68609500 7.46753000 
41.26350000 9.27276000 7.49426000 
40.53840000 8.05248000 7.48912000 
41.22890000 6.81496000 7.48699000 
40.50230000 5.59550000 7.48173000 
41.19220000 4.35784000 7.47924000 
40.46410000 3.13908000 7.47459000 
41.15370000 1.90138000 7.47233000 
40.42470000 0.68315700 7.46887000 
42.68070000 9.26941000 7.49487000 
43.37200000 8.03227000 7.49261000 
42.64620000 6.81226000 7.48779000 
43.33680000 5.57494000 7.48485000 
42.60950000 4.35568000 7.48015000 
43.29950000 3.11824000 7.47721000 
42.57110000 1.89957000 7.47326000 
43.26100000 0.66215000 7.47083000 
45.51430000 9.25065000 7.49639000 
44.78930000 8.03019000 7.49229000 
45.48060000 6.79322000 7.48922000 
44.75410000 5.57350000 7.48485000 
45.44470000 4.33635000 7.48153000 
44.71690000 3.11727000 7.47751000 
45.40710000 1.88003000 7.47456000 
44.67840000 0.66141200 7.47138000 
46.93160000 9.24897000 7.49498000 
46.89790000 6.79226000 7.48825000 
46.86210000 4.33595000 7.48106000 
46.82450000 1.88000000 7.47460000 
47.62370000 8.01237000 7.49199000 
47.58920000 5.55542000 7.48482000 
47.55270000 3.09894000 7.47783000 
47.51490000 0.64294400 7.47210000 
49.76620000 9.23209000 7.49302000 
49.04110000 8.01166000 7.49007000 
49.73310000 6.77516000 7.48676000 
49.00660000 5.55537000 7.48353000 
49.69780000 4.31861000 7.48024000 
48.97010000 3.09937000 7.47723000 
49.66070000 1.86247000 7.47454000 
48.93230000 0.64360400 7.47220000 
51.18360000 9.23144000 7.49021000 
51.87640000 7.99530000 7.48721000 
51.15050000 6.77524000 7.48466000 
51.84230000 5.53878000 7.48152000 
51.11510000 4.31928000 7.47894000 
51.80620000 3.08258000 7.47623000 
51.07810000 1.86350000 7.47408000 
51.76890000 0.62668900 7.47227000 
54.01930000 9.21559000 7.48617000 
53.29380000 7.99534000 7.48437000 
53.98640000 6.75920000 7.48155000 
53.25970000 5.53949000 7.47954000 
53.95140000 4.30302000 7.47696000 
53.22360000 3.08377000 7.47516000 
53.91460000 1.84708000 7.47333000 
53.18630000 0.62810300 7.47214000 
55.43680000 9.21541000 7.48269000 
56.13020000 7.97962000 7.48031000 
55.40390000 6.75977000 7.47893000 
56.09620000 5.52357000 7.47663000 
55.36880000 4.30418000 7.47529000 
56.06020000 3.06765000 7.47356000 
55.33200000 1.84859000 7.47264000 
56.02290000 0.61189100 7.47188000 
58.27370000 9.19980000 7.47795000 
57.54770000 7.97988000 7.47716000 
58.24070000 6.74398000 7.47526000 
57.51360000 5.52450000 7.47441000 
58.20550000 4.28819000 7.47289000 
57.47760000 3.06907000 7.47231000 
58.16870000 1.83247000 7.47159000 
57.44030000 0.61352000 7.47162000 
59.69120000 9.19961000 7.47444000 
60.38500000 7.96404000 7.47301000 
59.65820000 6.74453000 7.47260000 
60.35070000 5.50847000 7.47139000 
59.62300000 4.28932000 7.47115000 
60.31450000 3.05286000 7.47054000 
59.58620000 1.83394000 7.47081000 
60.27710000 0.59723900 7.47117000 
62.52920000 9.18352000 7.47023000 
61.80260000 7.96404000 7.47008000 
62.49580000 6.72826000 7.46924000 
61.76830000 5.50913000 7.46927000 
62.46030000 4.27286000 7.46885000 
61.73200000 3.05399000 7.46930000 
62.42310000 1.81736000 7.46967000 
61.69450000 0.59857100 7.47082000 
63.94690000 9.18281000 7.46727000 
64.64080000 7.94734000 7.46682000 
63.91340000 6.72828000 7.46693000 
64.60600000 5.49223000 7.46676000 
63.87780000 4.27345000 7.46727000 
64.56920000 3.03693000 7.46768000 
63.84060000 1.81828000 7.46887000 
64.53130000 0.58144400 7.47018000 
66.78580000 9.16549000 7.46465000 
66.05850000 7.94655000 7.46457000 
66.75170000 6.71075000 7.46466000 
66.02360000 5.49208000 7.46505000 
66.71550000 4.25572000 7.46553000 
65.98680000 3.03722000 7.46658000 
66.67770000 1.80043000 7.46775000 
65.94870000 0.58193000 7.46971000 
68.20360000 9.16371000 7.46273000 
68.89750000 7.92819000 7.46307000 
68.16940000 6.70967000 7.46309000 
68.86180000 5.47350000 7.46366000 
68.13310000 4.25517000 7.46435000 
68.82430000 3.01845000 7.46536000 
68.09520000 1.80019000 7.46697000 
68.78550000 0.56309100 7.46871000 
71.04320000 9.14431000 7.46247000 
70.31520000 7.92598000 7.46187000 
71.00820000 6.69001000 7.46254000 
70.27950000 5.47189000 7.46264000 
70.97110000 4.23528000 7.46351000 
70.24180000 3.01726000 7.46450000 
70.93230000 1.78015000 7.46582000 
70.20300000 0.56206300 7.46798000 
72.46110000 9.14079000 7.46181000 
73.15470000 7.90504000 7.46254000 
72.42600000 6.68712000 7.46190000 
73.11800000 5.45064000 7.46264000 
72.38870000 4.23287000 7.46281000 
73.07950000 2.99578000 7.46368000 
72.34990000 1.77802000 7.46497000 
73.03970000 0.54050400 7.46622000 
74.57250000 7.90064000 7.46240000 
74.53570000 5.44677000 7.46228000 
74.49710000 2.99227000 7.46292000 
74.45720000 0.53713000 7.46496000 
75.30120000 9.11836000 7.46381000 
75.26500000 6.66432000 7.46303000 
75.22680000 4.20974000 7.46272000 
75.18700000 1.75470000 7.46337000 
76.71910000 9.11228000 7.46406000 
77.41210000 7.87610000 7.46458000 
76.68280000 6.65876000 7.46305000 
77.37430000 5.42180000 7.46313000 
76.64450000 4.20459000 7.46223000 
77.33460000 2.96698000 7.46190000 
76.60460000 1.74977000 7.46213000 
77.29370000 0.51171500 7.46175000 
79.55900000 9.08585000 7.46678000 
78.82990000 7.86868000 7.46482000 
79.52170000 6.63178000 7.46463000 
78.79200000 5.41478000 7.46290000 
79.48230000 4.17715000 7.46192000 
78.75220000 2.96023000 7.46084000 
79.44140000 1.72207000 7.45935000 
78.71130000 0.50507300 7.45964000 
80.97690000 9.07642000 7.46681000 
81.66900000 7.83958000 7.46644000 
80.93950000 6.62272000 7.46441000 
81.63000000 5.38509000 7.46302000 
80.90000000 4.16838000 7.46101000 
81.58930000 2.93012000 7.45864000 
80.85900000 1.71346000 7.45738000 
81.54750000 0.47479400 7.45462000 
83.81610000 9.04516000 7.46737000 
83.08680000 7.82839000 7.46576000 
83.77760000 6.59075000 7.46419000 
83.04780000 5.37417000 7.46199000 
83.73720000 4.13584000 7.45910000 
83.00690000 2.91940000 7.45681000 
83.69540000 1.68059000 7.45305000 
82.96500000 0.46415400 7.45173000 
85.23400000 9.03184000 7.46564000 
85.92500000 7.79419000 7.46407000 
85.19540000 6.57768000 7.46255000 
85.88500000 5.33929000 7.45957000 
85.15490000 4.12297000 7.45715000 
85.84340000 2.88405000 7.45289000 
85.11300000 1.66785000 7.45043000 
85.80090000 0.42863100 7.44579000 
88.07200000 8.99551000 7.46146000 
87.34270000 7.77903000 7.46133000 
88.03250000 6.54063000 7.45863000 
87.30260000 5.32435000 7.45705000 
87.99130000 4.08537000 7.45289000 
87.26100000 2.86928000 7.45030000 
87.94890000 1.62994000 7.44531000 
87.21840000 0.41394300 7.44290000 
89.48980000 8.97838000 7.45736000 
90.17970000 7.74001000 7.45522000 
89.45010000 6.52376000 7.45515000 
90.13900000 5.28478000 7.45160000 
89.40890000 4.06874000 7.44990000 
90.09690000 2.82935000 7.44522000 
89.36640000 1.61347000 7.44265000 
90.05400000 0.37389800 7.43788000 
92.32680000 8.93759000 7.44922000 
91.59740000 7.72142000 7.45075000 
92.28650000 6.48252000 7.44815000 
91.55660000 5.26653000 7.44792000 
92.24480000 4.02718000 7.44409000 
91.51440000 2.81137000 7.44236000 
92.20210000 1.57176000 7.43801000 
91.47160000 0.35604900 7.43579000 
93.74450000 8.91745000 7.44426000 
93.70410000 6.46286000 7.44390000 
93.66230000 4.00794000 7.44077000 
93.61960000 1.55279000 7.43577000 
94.43400000 7.67873000 7.44272000 
94.39260000 5.22365000 7.44118000 
94.35010000 2.76839000 7.43725000 
94.30700000 0.31304700 7.43241000 
96.58160000 8.87350000 7.43651000 
95.85160000 7.65783000 7.43844000 
96.54060000 6.41887000 7.43681000 
95.81020000 5.20334000 7.43752000 
96.49840000 3.96396000 7.43495000 
95.76770000 2.74853000 7.43456000 
96.45520000 1.50884000 7.43172000 
95.72450000 0.29338300 7.43086000 
97.99930000 8.85147000 7.43291000 
98.68880000 7.61283000 7.43205000 
97.95830000 6.39756000 7.43324000 
98.64690000 5.15845000 7.43140000 
97.91600000 3.94327000 7.43185000 
98.60380000 2.70373000 7.42946000 
97.87280000 1.48852000 7.42947000 
98.56000000 0.24863900 7.42733000 
100.83700000 8.80549000 7.42814000 
100.10700000 7.59050000 7.42903000 
100.79600000 6.35171000 7.42747000 
100.06500000 5.13684000 7.42815000 
100.75300000 3.89752000 7.42589000 
100.02100000 2.68265000 7.42646000 
100.70900000 1.44284000 7.42415000 
